Sr_No,SeriousDlqin2yrs,RevolvingUtilization_pct,age,latepayments_Count2yrs,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,NumberOfDependents
524,0,2.97,58,2,0.287187752,6204,19,1,0
525,0,1.26,62,0,0.044762033,7416,5,0,0
526,0,6.21,42,0,0.230261579,8333,6,1,4
527,0,7.42,47,0,1215,NA,4,1,NA
528,0,55.19,42,1,0.790613718,3600,18,2,1
529,1,64.01,39,0,0.055984556,9841,9,0,2
530,0,58.18,45,0,0.724784402,8000,11,2,0
531,0,0.00,82,0,0,NA,3,0,0
532,0,0.00,64,0,3819,NA,3,2,NA
533,0,31.21,55,1,0.127071823,1266,5,0,0
534,0,26.64,58,0,0.498488489,12900,12,1,2
535,0,4.02,35,0,0.300839136,5600,8,2,1
536,0,74.96,62,0,7963,NA,7,2,3
537,1,95.55,52,1,0.524949909,10480,11,3,1
538,0,8.66,40,0,887,0,8,1,1
539,0,21.28,57,0,2301,NA,17,2,0
540,0,95.44,45,2,0.4842141,8836,10,1,1
541,0,18.83,27,0,0.881825173,3900,6,1,1
542,0,124.58,24,1,499,NA,4,0,NA
543,0,1.40,37,0,0.674399608,6120,9,1,0
544,0,32.96,36,0,0.437743191,3597,16,2,2
545,0,48.41,40,0,0.423251505,10794,9,2,2
546,0,0.00,86,0,2,NA,9,0,0
547,0,3.51,56,0,87,NA,11,0,0
548,0,8.48,59,0,0.53418212,3612,9,2,0
549,0,100.00,40,0,0.60616581,7200,6,3,0
550,0,15.23,49,0,0.030774358,9000,3,0,0
551,0,21.29,66,0,0.351891786,5100,10,1,0
552,0,100.00,63,3,0.200843235,5217,5,1,4
553,0,100.00,45,0,461,NA,2,0,0
554,0,0.00,30,0,0,4700,1,0,1
555,0,57.63,36,0,0.785404865,3000,10,1,1
556,0,40.82,39,0,677,NA,4,0,2
557,0,0.00,27,0,0,4500,5,0,0
558,0,10.68,44,3,0.747375437,6000,8,3,2
559,0,0.46,34,0,3,NA,2,0,0
560,0,27.74,59,0,0.388566694,3620,8,1,1
561,0,28.53,38,0,0.08951092,3250,4,0,3
562,0,16.21,38,0,0.024885359,70000,6,1,2
563,0,57.07,39,0,1314,NA,5,2,0
564,0,62.25,43,0,0.353883732,10234,8,1,0
565,0,11.32,57,0,3169,NA,16,1,3
566,0,0.00,75,0,0.527431421,801,4,1,0
567,0,73.27,29,0,0.338531127,8400,10,1,0
568,0,48.67,55,0,0.324741695,9000,10,2,0
569,0,58.48,60,0,0.293637575,6003,11,1,0
570,0,87.54,37,0,0.437717467,1436,5,0,1
571,0,4.39,69,0,0.064119265,6908,7,1,0
572,0,3.93,48,0,0.480393478,7420,10,2,0
573,1,33.95,89,1,0.549380248,2500,9,0,0
574,0,6.48,56,2,0.197624587,8166,10,1,0
575,0,0.87,75,0,0.0013269,8289,5,0,0
576,0,100.00,55,1,0.138721351,4144,1,0,0
577,0,50.36,63,0,1.308922769,4000,16,1,0
578,0,0.03,49,0,562,NA,10,1,NA
579,0,69.78,31,0,0.236980252,12000,10,0,1
580,0,65.04,61,0,0.368063194,10000,10,1,1
581,0,30.25,46,0,0.348057208,7900,12,1,2
582,0,100.00,40,0,0.185755935,2400,1,0,0
583,0,15.91,91,0,0.184123484,1813,6,0,0
584,0,76.85,46,0,2568,NA,5,0,0
585,0,15.56,56,0,0.336831584,2000,5,1,0
586,0,83.63,29,3,0.260170076,4350,8,1,1
587,0,29.30,45,0,0.373940678,3775,5,1,3
588,0,100.00,49,1,0.098937721,4800,1,0,4
589,0,27.19,64,0,556,NA,3,1,NA
590,0,0.00,51,0,0.238076192,10000,6,1,0
591,0,29.20,45,0,1021,NA,5,0,NA
592,0,10.65,78,0,0.024303074,5595,9,0,0
593,0,25.08,36,0,0.240143984,5833,6,2,1
594,0,18.16,54,0,0.3539428,6048,9,1,1
595,0,0.30,67,0,0.349026844,16800,14,5,0
596,0,4.89,63,0,0.102800764,6283,4,0,1
597,1,51.70,61,0,0.572590321,7500,20,2,0
598,0,2.41,86,0,0.010791367,2223,6,0,0
599,0,12.30,50,0,0.454103343,3289,6,1,1
600,1,38.71,51,0,0.350874186,5833,12,1,1
601,0,2.17,70,0,0.187762448,5000,11,1,0
602,0,26.93,44,0,0.607594937,1500,7,0,3
603,0,99.63,39,2,0.306101912,10930,17,0,1
604,0,1.92,49,0,0.201025979,33333,6,3,4
605,0,0.87,58,0,1.908629442,6500,17,5,0
606,0,15.57,39,0,723,0,13,0,2
607,0,73.39,33,0,0.158975542,4333,7,0,1
608,0,21.04,53,0,0.513602495,5770,10,2,1
609,0,9.56,36,0,0.175266904,2247,4,0,1
610,0,12.48,62,0,0.566894457,6584,15,2,0
611,0,1.70,62,0,0.002301937,5212,4,0,0
612,0,96.40,29,1,0.263516583,2200,6,0,0
613,0,21.12,44,1,0.2138395,2080,13,0,0
614,0,18.45,32,0,0.444956049,7166,11,2,0
615,0,0.00,52,0,0.444444444,3500,5,2,1
616,0,8.66,69,0,73,NA,2,0,NA
617,0,6.91,71,0,1468,NA,3,1,NA
618,0,18.71,63,0,0.506873282,4000,10,2,1
619,0,73.22,44,0,0.258576628,12912,26,0,0
620,0,39.21,54,0,1.383017398,3850,18,2,2
621,0,6.37,41,0,0.266876688,6665,8,0,1
622,0,61.70,32,1,0.191649336,6250,10,0,2
623,0,28.85,87,1,0.571428571,1700,23,0,0
624,0,22.11,43,0,0.157212981,7333,5,1,0
625,0,19.36,47,0,0.020146833,5856,1,0,3
626,0,1.44,75,0,0.145703611,16059,8,1,0
627,0,53.20,64,2,0.480082158,18500,19,3,1
628,0,34.70,41,0,1.432686655,1700,13,3,2
629,0,2.43,30,0,1581,NA,6,1,0
630,0,100.00,40,0,2866,0,2,2,0
631,0,0.00,56,0,0,6200,2,0,0
632,0,65.85,55,0,0.489714904,5541,6,1,0
633,0,10.47,36,0,0.297372704,4300,8,1,1
634,0,4.67,57,0,0.404799866,11916,13,3,0
635,0,5.79,56,0,0.238127698,4400,13,1,1
636,0,88.32,49,0,0.183736947,4500,18,0,2
637,0,0.53,53,0,79,0,4,0,0
638,0,8.88,51,0,0.295480067,7123,12,1,0
639,0,2.13,64,0,0.24496788,2334,13,1,0
640,0,28.19,28,0,0.179975176,2416,7,0,0
641,0,6.31,54,0,4659,NA,5,2,0
642,0,0.00,53,0,2719,NA,5,1,0
643,1,40.23,37,0,0.337622356,12667,16,2,3
644,0,14.33,70,3,4294,NA,16,5,0
645,0,33.43,48,0,5368,NA,13,2,0
646,0,1.04,52,0,0.258589038,3812,6,1,1
647,0,33.66,36,0,0.08037225,1181,2,0,0
648,0,4.48,51,0,0.23358954,11318,5,1,2
649,0,0.77,69,0,0.156614462,3000,6,0,0
650,0,101.13,52,0,10.80049875,400,8,1,2
651,0,6.68,67,0,84,NA,7,0,NA
652,0,0.00,36,0,0.370418677,7666,4,1,2
653,0,0.00,49,0,0.62273579,1600,10,1,1
654,1,31.47,51,3,0.160317928,16984,13,2,4
655,1,14.93,36,0,0.558320373,4500,9,3,0
656,0,0.00,33,0,0.238212526,2841,9,0,0
657,0,3.78,62,0,0.162891787,8741,15,1,0
658,0,28.11,69,0,0.162186181,4500,10,0,1
659,0,0.52,70,0,1514,NA,9,2,0
660,0,13.37,49,0,0.093522183,4800,7,0,2
661,0,32.15,46,2,1434,NA,6,1,0
662,0,0.00,65,0,0.416379181,6666,10,1,0
663,0,82.72,56,1,0.219974716,8700,8,0,1
664,0,44.28,51,0,2092,NA,11,0,2
665,0,2.51,57,0,0.360879707,3000,15,0,0
666,0,57.88,48,0,0.367553674,6613,10,1,1
667,0,2.07,47,0,0.645104381,3400,6,1,2
668,1,124.88,33,0,0.175120326,2700,3,0,0
669,0,100.00,75,0,8,NA,2,0,0
670,0,56.98,40,0,0.361421689,11000,18,1,2
671,0,91.49,40,0,0.517037339,4900,7,1,1
672,0,3.83,68,0,0.009831695,6000,12,0,0
673,0,96.46,35,4,0.305839582,4400,10,0,2
674,0,2.73,65,0,0.325335893,2083,6,0,0
675,0,3.56,81,0,0.017260735,7125,7,0,0
676,0,0.46,52,0,0.39095856,7166,7,1,0
677,0,4.25,69,0,0.009690817,6500,4,0,1
678,0,12.14,34,0,3300,NA,5,2,0
679,0,18.02,40,0,0.448326668,9501,15,2,1
680,0,5.49,35,0,0.662152897,5833,10,2,2
681,0,9.97,80,0,0.008908281,11000,3,0,0
682,0,3.05,68,0,48,NA,6,0,0
683,0,17.54,47,0,0.149077983,4500,9,0,0
684,0,1.99,64,0,0.028599606,6083,16,0,0
685,1,99.08,36,2,0.361340457,4117,4,0,1
686,0,38.61,49,0,0.166452387,11666,17,0,3
687,0,0.83,55,0,0.115171335,7032,8,1,0
688,0,5.87,35,0,0.335733141,8333,6,2,2
689,0,9.11,63,0,0.035418452,3500,5,0,0
690,0,2.31,64,0,0.513540291,9083,16,3,0
691,0,8.34,64,0,0.037871034,2930,7,0,2
692,0,52.94,26,1,0.017052375,820,1,0,0
693,0,19.27,77,0,0.457930642,7035,21,1,1
694,0,100.00,32,0,0.177955511,4000,1,0,0
695,0,35.94,54,0,3.874422899,1082,22,1,0
696,0,10.65,40,0,0.263151915,8800,17,3,4
697,0,7.95,53,0,2958,NA,9,1,2
698,1,206600.00,58,0,0.27112148,6000,8,1,1
699,0,1.24,50,3,0.207518671,11916,4,1,0
700,0,100.00,56,0,0.00711943,12500,2,0,2
701,0,0.39,75,0,0.199949219,7876,11,2,0
702,0,52.04,36,1,0.232918082,2648,5,0,3
703,0,16.09,33,0,0.182363527,3333,13,0,0
704,0,25.25,52,0,0.442592901,6000,13,1,2
705,0,3.57,62,0,0.427674963,9401,9,4,0
706,0,4.67,60,0,1.012368584,3233,13,2,0
707,0,0.96,52,0,0.262440354,4400,5,0,0
708,0,98.64,36,0,0.441868921,11000,8,2,0
709,0,9.24,71,2,0.190062303,13000,7,1,0
710,0,0.10,83,0,0.00019996,5000,10,0,0
711,0,0.00,76,0,272,0,6,0,0
712,0,4.55,40,0,0.090355422,11000,12,0,3
713,0,24.57,46,0,0.585122242,6707,21,1,3
714,0,29.22,78,0,605,NA,5,0,0
715,0,100.00,36,0,631,NA,1,1,0
716,0,1.61,76,0,0.668266347,1666,11,1,0
717,0,75.93,41,1,0.408475574,1698,4,0,1
718,0,18.97,60,0,0.04587156,2833,2,0,0
719,0,4.91,63,2,0.361938937,16441,12,1,1
720,0,116.32,52,0,0.319174181,4213,7,0,0
721,0,23.80,58,0,0.601017347,7666,5,3,0
722,0,41.09,56,0,0.712194056,4575,16,1,0
723,0,47.65,33,0,0.312937413,5000,4,1,0
724,0,37.50,64,0,0.011195522,2500,4,0,0
725,0,11.62,33,0,0.043739065,4000,9,0,0
726,0,1.85,40,0,64,NA,13,0,0
727,0,25.45,56,0,0.461357487,8500,15,2,4
728,0,1.36,60,0,0.711075819,17000,11,3,0
729,0,100.00,27,0,0.260763359,3274,3,0,2
730,0,2.92,41,0,0.336295473,3600,5,1,0
731,0,98.51,48,0,0.376905611,3082,4,1,0
732,0,1.19,69,0,1653,NA,20,2,0
733,0,0.00,39,0,0.735131912,6708,13,2,2
734,0,31.29,36,0,0.23072116,8000,28,0,0
735,0,71.49,34,1,0.870354941,6000,8,1,0
736,0,6.09,50,1,3074,NA,15,1,0
737,0,14.19,79,0,0.812870978,3200,8,2,0
738,0,7.32,54,0,0.020708083,4490,4,0,0
739,0,47.37,36,1,0.650674663,2000,8,0,0
740,1,98.77,39,5,0.691279186,5010,14,2,2
741,0,6.12,35,0,0.453692681,21000,7,2,0
742,0,47.53,38,1,0.428628549,2500,8,0,0
743,0,24.38,52,0,1321,NA,9,1,2
744,0,62.15,24,0,0.010079194,4166,3,0,0
745,0,8.46,76,0,0.044093178,1201,8,0,0
746,0,88.02,41,0,1290,NA,6,0,2
747,0,8.72,74,0,0.080495356,1291,6,0,0
748,0,11.17,47,0,0.315173697,16666,12,2,3
749,0,0.00,57,0,0.335066493,10000,11,2,3
750,0,0.00,63,0,0.052672049,2600,3,0,1
751,0,0.00,62,0,17,NA,4,0,0
752,0,65.92,39,0,0.285324697,5866,6,1,1
753,0,10.10,51,0,0.34037277,12500,21,2,1
754,0,47.18,60,0,0.365787835,9633,12,1,1
755,0,22.48,68,0,2284,NA,6,2,0
756,0,24.99,63,2,0.254313231,19416,18,2,1
757,0,0.00,55,0,0.369192131,7166,7,3,1
758,0,6.63,58,0,0.228999349,9213,7,1,0
759,0,2.57,55,0,0.540702656,3500,8,1,2
760,0,90.15,33,1,0.128132981,23100,8,1,0
761,1,2.33,58,0,0.632371083,4052,13,2,0
762,0,4.85,55,1,0.215576215,5700,9,1,0
763,0,7.74,44,0,0.324267573,10000,10,2,0
764,0,8.25,57,0,0.89117395,3500,12,1,1
765,0,100.00,65,0,0,615,3,0,0
766,0,14.06,56,0,0.049700447,11850,11,0,2
767,0,35.73,25,0,0.001723544,2900,1,0,0
768,0,0.21,89,1,5,0,4,0,0
769,1,0.00,32,0,0.44187375,3500,5,1,2
770,0,7.24,48,0,0.399050079,12000,9,2,0
771,0,22.86,38,1,0.181233062,2951,4,0,0
772,0,0.00,58,0,526,NA,5,1,1
773,0,0.00,59,1,0.531464095,7881,8,1,0
774,0,100.00,32,0,0.132716821,4000,1,0,1
775,0,1.53,50,0,0.372513562,1105,13,0,0
776,0,5.92,26,0,0.067061144,1520,7,0,0
777,0,21.19,55,0,0.128716003,6323,8,0,1
778,0,1.47,82,0,13,NA,4,0,0
779,0,1.94,62,0,1203,NA,9,1,0
780,0,1.22,46,0,1189,NA,6,1,0
781,0,91.74,66,1,2410,NA,7,2,0
782,0,71.63,46,0,0.26775232,5280,10,2,2
783,0,0.05,59,0,0,2236,4,0,0
784,0,0.47,29,0,0.057388522,5000,4,0,0
785,0,42.76,39,0,0.342354782,10862,14,2,0
786,0,98.25,36,0,0.508163945,3000,3,1,0
787,0,8.35,71,0,0.170705631,5611,4,1,0
788,0,1.09,82,0,0.001287001,7769,6,0,0
789,0,1.46,26,0,0.121568627,1274,7,0,0
790,1,100.85,58,3,3265,NA,20,0,0
791,0,53.76,68,0,1591,NA,8,1,NA
792,0,99.44,42,0,2336,0,11,2,3
793,0,55.61,58,0,0.177274242,3000,2,0,0
794,1,125.75,26,0,0.129805014,1794,1,0,0
795,0,3.16,33,0,523,NA,3,0,0
796,0,35.41,51,0,0.053521541,6800,5,0,0
797,0,7.56,60,0,0.193786454,8400,9,1,0
798,0,0.30,29,0,0.515939338,3230,8,1,0
799,0,2.04,79,0,0.225861336,2350,5,0,0
800,0,4.56,27,0,0.274952015,4167,21,1,0
801,1,96.29,50,0,0.68127587,4106,8,1,0
802,0,16.02,31,0,0.356018715,2350,5,0,0
803,0,0.00,45,0,0.735816454,10416,11,4,1
804,0,6.74,26,0,0.166517857,4479,10,0,0
805,0,13.44,63,0,111,NA,2,0,0
806,0,100.00,40,0,11,NA,0,0,0
807,0,1.32,57,0,0.085321957,7500,10,1,0
808,0,0.04,54,0,0.720069983,4000,11,0,0
809,0,97.51,33,0,0.332280979,3800,4,0,2
810,0,25.56,54,0,0.528550512,3414,9,1,1
811,0,100.00,24,0,0,3833,1,0,0
812,0,68.27,41,4,0.38708711,13350,8,4,1
813,0,10.16,47,0,228,NA,6,0,0
814,0,1.31,76,0,736,NA,15,1,0
815,0,0.00,87,0,2,NA,2,0,NA
816,0,4.05,34,0,0.644091034,3646,11,1,0
817,0,0.00,46,0,0.107878122,3642,11,0,4
818,0,1.34,82,0,0.002606106,8057,7,0,0
819,0,100.00,48,0,0.165213329,6421,0,0,2
820,0,19.88,83,0,0.217065334,2800,9,0,0
821,0,5.36,86,0,68,NA,6,0,1
822,0,17.90,56,0,0.552930754,6772,6,1,1
823,0,0.00,90,0,0,NA,3,0,NA
824,0,0.36,73,0,415,NA,11,0,0
825,0,71.57,33,0,1.002499107,2800,8,2,0
826,0,1.13,85,0,13,NA,5,0,NA
827,0,15.81,45,2,0.475322703,3950,19,1,1
828,0,62.63,56,0,0.142385321,5449,5,0,0
829,0,0.00,31,0,0.432783608,2000,9,1,0
830,0,48.27,30,0,0.264841895,8000,9,2,1
831,0,52.49,32,0,969,NA,6,0,0
832,0,33.54,40,0,0.344679838,4200,6,2,0
833,0,0.19,79,0,0.01332778,2400,10,0,0
834,0,23.52,37,0,0.335036659,4500,5,1,1
835,0,0.00,63,0,779,NA,6,1,0
836,0,0.00,28,0,852,NA,3,0,NA
837,0,0.19,69,0,0,5455,6,0,0
838,0,10.77,47,0,0.216280839,9200,12,3,2
839,0,1.34,71,0,0.01283697,2336,3,0,1
840,0,6.41,56,0,1387,NA,11,1,0
841,0,54.71,40,0,0.121319069,9066,6,0,4
842,0,29.26,64,0,2231,0,5,1,0
843,0,15.71,59,0,0.264911696,3000,8,0,1
844,0,4.22,28,0,0.286158631,4500,6,1,0
845,0,73.43,45,0,11311,0,6,2,0
846,0,83.53,31,1,0.332527053,7854,9,1,0
847,0,51.12,58,0,0.963084409,9453,13,3,1
848,1,0.00,44,0,6046,NA,9,3,0
849,0,3.75,37,0,0.079193665,8333,9,0,0
850,0,0.00,68,0,0.090386385,4347,5,0,0
851,1,71.98,47,0,64,NA,2,0,0
852,0,4.73,57,0,0.447142596,5476,14,1,0
853,0,32.87,51,0,1874,NA,6,1,0
854,0,2.81,50,0,0.380976732,3910,20,0,3
855,0,0.39,74,0,4,NA,3,0,0
856,0,0.97,73,0,0.122830656,18553,6,1,1
857,1,77.87,81,0,0.53801306,4287,11,2,0
858,0,0.00,58,0,0.411084131,7000,10,2,1
859,0,5.44,87,0,19,NA,1,0,0
860,0,17.38,55,0,0.196142489,15916,14,3,0
861,0,45.72,50,0,0.103425118,13400,7,0,2
862,0,11.95,34,0,0.32224953,6916,5,1,0
863,0,71.79,67,0,3174,NA,15,3,0
864,0,60.72,63,0,4627,NA,15,1,0
865,0,27.66,62,0,0.121835693,19000,8,1,0
866,0,12.84,59,0,0.226433961,11000,10,1,0
867,0,5.94,32,0,4121,NA,10,1,0
868,0,0.02,64,0,0.427787663,6743,10,1,0
869,0,73.84,72,0,2367,NA,11,1,0
870,0,8.65,64,0,0.074734316,5833,8,1,1
871,0,22.25,30,0,0.589815683,3200,4,1,0
872,0,3.58,79,0,0.00829363,5666,5,0,1
873,0,0.40,81,0,0.207164676,3600,10,1,0
874,0,9.37,41,2,0.718171926,3675,10,3,2
875,0,23.20,58,0,0.373801016,10633,28,4,0
876,0,10.60,55,0,3063,NA,8,1,0
877,0,4.14,45,0,0.008456176,8750,3,0,3
878,0,22.31,44,0,0.430297475,12000,13,2,3
879,0,45.29,49,0,0.330947228,6006,10,1,1
880,0,1.60,74,0,1202,NA,4,1,NA
881,0,100.00,26,0,0.137820513,1871,1,0,0
882,0,15.19,59,0,0.301074556,15075,13,2,0
883,0,60.60,39,3,0.375647341,7916,10,2,2
884,0,7.52,48,0,1421,NA,3,1,0
885,0,6.18,49,0,2788,NA,6,2,0
886,0,1.02,47,0,0.022504141,24750,7,0,2
887,0,51.60,28,0,0.679853795,4650,14,1,0
888,0,34.79,42,0,0.373740482,13000,11,2,2
889,0,10.90,53,0,0.31035201,4800,10,1,0
890,0,16.57,68,0,0.311916978,8575,10,1,0
891,0,19.46,31,1,0.283571758,4333,20,0,0
892,0,48.99,34,0,0.319171724,2800,3,0,1
893,0,95.88,56,0,0.236573549,9700,12,1,1
894,0,79.90,30,0,1.298161471,1250,4,1,0
895,0,1.15,52,0,0.274253271,4050,9,1,0
896,0,81.91,54,0,0.528381219,2853,7,1,0
897,0,0.00,39,0,0.551779288,2500,7,2,0
898,0,12.25,57,0,0.42893401,4333,9,1,1
899,0,66.78,60,0,81,NA,2,0,0
900,0,38.83,45,0,1.112942122,4975,13,4,1
901,0,225.90,33,2,0.032483758,2000,1,0,2
902,0,1.38,64,0,2004,NA,10,2,0
903,0,18.78,85,0,790,NA,6,0,0
904,0,100.00,34,1,0,5400,0,0,0
905,0,3.74,37,0,0.333851794,9000,11,2,0
906,0,0.34,63,0,0.262694922,2500,5,0,0
907,0,2.05,35,0,1673,NA,10,1,1
908,0,10.65,32,0,0.802308265,2685,5,1,1
909,0,51.82,73,0,0.504887091,8900,17,1,1
910,0,0.37,39,0,0.459166466,4150,10,2,0
911,0,100.00,38,0,2628,NA,6,1,0
912,0,19.70,40,0,0.006959443,4166,1,0,0
913,0,80.30,42,1,0.524458002,9178,9,1,3
914,0,100.00,36,0,0.194963754,2620,3,0,0
915,0,70.71,64,0,3930,NA,13,2,0
916,0,28.86,51,0,0.226213976,10131,4,2,3
917,0,39.72,25,0,0.294852574,2000,5,0,0
918,0,19.74,36,0,777,NA,3,1,NA
919,0,0.49,34,0,0.474904943,5259,11,2,2
920,1,136.21,73,1,274,NA,2,0,NA
921,0,17.55,55,2,0.27018019,9600,11,2,0
922,1,51.44,39,0,0.984408835,2308,15,1,1
923,0,0.07,83,0,0,10500,4,0,0
924,0,82.24,63,0,0.515793683,2500,12,0,0
925,0,4.28,52,0,7806,NA,21,2,2
926,0,22.25,59,0,0.271467415,11400,9,2,0
927,0,39.10,24,0,0.069040925,3200,11,0,0
928,0,2.88,44,0,0.137224283,5122,4,0,0
929,0,47.74,36,0,0.339874121,2700,6,0,0
930,0,1.85,74,0,1184,NA,8,1,0
931,0,4.14,45,0,0.224577542,10000,8,0,2
932,0,99.43,41,0,2809,NA,5,2,0
933,0,12.72,63,0,0.454098361,5489,20,4,0
934,0,61.04,41,1,0.064417178,2933,7,0,2
935,0,15.66,45,1,0.560214893,6700,8,2,2
936,0,52.62,54,4,0.343546258,25000,9,3,1
937,0,3.74,76,1,0.372787227,2880,8,1,0
938,0,16.38,65,0,0.266873313,10000,13,1,0
939,0,8.64,38,0,2615,NA,6,1,NA
940,0,100.00,47,0,0.370691923,3800,6,0,1
941,0,2.91,68,0,0.008222093,10337,10,1,1
942,0,15.36,34,0,1.220066377,3916,7,2,0
943,0,8.38,46,0,0.421201915,5640,16,1,2
944,1,91.38,55,2,0.881655429,4300,17,2,1
945,0,25.13,34,0,0.75145816,8400,18,4,0
946,0,7.26,29,0,0.046662778,12000,15,0,0
947,0,0.00,35,0,0,1500,3,0,0
948,0,13.36,43,1,0.421048246,12000,14,3,2
949,0,0.19,37,0,2.694610778,500,11,2,2
950,0,4.05,74,0,0.020736901,5400,5,0,0
951,0,3.45,55,0,0.514162132,7166,7,2,1
952,0,1.04,72,0,692,NA,7,0,0
953,0,0.00,80,1,1589,NA,8,1,0
954,0,0.19,50,0,1.317473011,2500,9,2,1
955,0,1.56,77,0,24,NA,5,0,NA
956,0,63.09,73,0,0.047400612,4577,3,0,0
957,0,0.00,52,0,0.257757365,8926,11,1,2
958,0,5.52,48,0,0.146276596,12407,5,1,0
959,0,94.65,44,0,0.148162041,2665,5,0,1
960,0,0.00,50,0,0,6400,2,0,0
961,0,83.36,44,0,178,NA,9,0,0
962,0,3.03,70,0,1934,NA,11,2,0
963,0,19.43,53,0,817,NA,13,0,3
964,0,0.00,70,0,0,3500,6,0,0
965,0,20.57,36,0,2082,NA,13,2,0
966,0,23.58,63,0,724,NA,3,0,0
967,0,2.99,50,0,0.318734063,13333,11,3,1
968,1,100.44,48,3,0.605098725,4000,10,2,1
969,0,15.50,62,1,2446,NA,4,1,0
970,0,1.67,53,0,0.315187201,9000,6,1,0
971,0,47.58,43,0,0.198811453,1850,2,0,3
972,0,6.14,58,0,0.498692509,6500,19,4,1
973,0,52.79,67,0,486,NA,4,1,0
974,0,31.94,59,0,0.156959213,6300,22,0,0
975,0,100.00,55,0,0.167543201,5323,1,0,2
976,0,7.79,82,0,162,NA,2,0,0
977,0,27.86,47,0,0.587361677,6867,22,1,4
978,0,35.23,43,0,0.246784845,8630,8,0,1
979,0,25.63,58,3,1.511162946,3000,24,2,0
980,0,0.00,41,0,0.346902339,5600,4,1,0
981,0,6.61,63,0,0.621679828,9750,24,2,2
982,0,74.91,50,2,0.432119554,4750,17,1,0
983,0,4.20,32,0,85,NA,7,0,0
984,0,21.28,37,1,106.2727273,21,6,2,4
985,0,95.12,36,0,0.061445262,2310,2,0,2
986,0,70.03,45,1,0.546448087,8966,11,2,1
987,0,0.00,26,0,346,NA,8,0,0
988,0,1.93,80,0,0.180763847,5000,11,0,0
989,1,87.82,40,0,0.18141723,3400,5,0,1
990,0,6.69,35,0,0.611050027,3637,5,1,2
991,0,11.03,52,0,0.313439924,6316,16,2,1
992,1,22.87,38,2,3558,NA,19,3,2
993,0,69.17,78,0,0.691183331,6430,6,2,0
994,0,27.59,57,1,0.283411686,13400,10,1,0
995,0,3.75,57,0,0.355043926,3300,17,1,0
996,0,35.77,32,1,710,NA,6,0,0
997,0,10.30,43,1,0.252274773,10000,18,3,3
998,0,100.00,60,1,10.17127624,3000,4,1,0
999,0,4.03,54,0,0.135553584,12400,11,1,0
1000,0,35.30,59,1,0.43955635,13433,18,2,2
1001,0,66.69,56,0,0.185055253,5700,7,0,0
1002,0,18.14,32,0,0.067877957,8750,2,0,0
1003,0,86.32,29,0,0.102670277,18836,4,1,2
1004,0,9.36,68,0,0.306846806,4366,6,2,0
1005,0,0.00,50,0,0,6250,4,0,0
1006,0,47.90,36,0,0.531659631,4500,14,1,2
1007,0,25.71,37,0,0.291809152,6140,6,0,4
1008,0,2.40,63,0,19,NA,2,0,0
1009,0,100.00,42,0,0.217236784,2250,1,0,2
1010,0,0.19,47,3,0.268693009,6579,15,2,1
1011,0,39.90,32,0,0.433893685,2200,7,0,0
1012,0,100.00,31,0,0.047961631,3335,2,0,4
1013,0,24.59,39,0,0.537720414,5500,11,1,1
1014,0,0.40,52,0,2574,NA,11,1,2
1015,0,40.87,46,0,1.055195584,4166,12,2,0
1016,0,89.74,57,0,2910,NA,16,0,0
1017,1,1.76,47,0,0.53540175,2513,10,1,0
1018,0,11.54,41,0,0.278969295,6480,12,1,0
1019,0,83.98,49,0,3308,NA,8,2,1
1020,0,0.44,36,0,0.637788225,4466,11,1,1
1021,0,38.40,35,0,0.498566762,15000,18,2,0
1022,0,3.96,50,0,1132,NA,13,0,0
1023,0,2.46,75,0,0.009947892,4221,10,0,1
1024,0,100.00,32,0,0.178302196,3050,1,0,2
1025,0,28.45,66,0,1408,NA,8,0,1
1026,0,100.00,38,1,0.134071341,6503,1,0,3
1027,0,22.45,58,0,1068,NA,8,1,0
1028,0,64.31,47,0,0.158997955,7823,3,0,0
1029,0,14.90,44,0,0.288725647,3130,8,1,1
1030,1,54.65,35,0,0.93824256,8500,17,4,2
1031,0,54.60,39,0,0.407318536,5000,8,1,0
1032,0,14.94,54,1,0.428758481,8400,14,1,1
1033,0,13.51,58,0,0.065139307,10300,7,0,2
1034,0,1.62,65,0,0.194925029,2600,9,2,3
1035,0,6.80,55,0,2.496503497,1000,6,1,2
1036,0,3.87,71,0,0.308086489,8000,7,1,0
1037,0,25.88,35,0,3947,NA,4,1,0
1038,0,3.35,80,0,0.431051723,11000,6,2,0
1039,0,100.00,27,0,0.153061224,2253,3,0,0
1040,0,39.12,39,1,0.287181335,11100,8,2,2
1041,0,37.79,51,0,0.061148228,8830,5,0,1
1042,0,9.84,47,0,0.069744476,8100,6,0,2
1043,0,3.97,46,0,7,NA,6,0,1
1044,0,100.00,51,1,35,NA,0,0,0
1045,1,82.96,34,1,0.248187953,4000,6,1,2
1046,0,63.13,39,0,0.273340433,2816,7,0,0
1047,0,3.44,84,0,51,NA,10,0,0
1048,0,5.45,53,0,0.266824339,4650,10,1,0
1049,0,50.01,34,0,0.211071821,8200,3,1,0
1050,0,11.28,81,0,0.312868713,10000,6,1,0
1051,0,1.25,63,0,0.38510101,2375,12,2,0
1052,0,99.61,43,0,2.579171742,1641,9,2,3
1053,1,23.22,59,6,6.094452774,2000,16,1,1
